Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10
Pastry,Coffee,Bread,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Truffles,Toast,Bread,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Jam,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Tea,Coffee,Cake,0,0,0,0,0,0,0
Brownie,Coffee,0,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Sandwich,Coffee,0,0,0,0,0,0,0,0
Farm House,Pastry,0,0,0,0,0,0,0,0
Tea,Truffles,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Hot chocolate,0,0,0,0,0,0,0,0,0
Baguette,Bread,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Farm House,Scandinavian,0,0,0,0,0,0,0,0
Pastry,Bread,0,0,0,0,0,0,0,0
Sandwich,0,0,0,0,0,0,0,0,0
Baguette,Bread,0,0,0,0,0,0,0,0
Hot chocolate,Coffee,Cake,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Brownie,Coffee,Cake,0,0,0,0,0,0,0
Tea,Cookies,Scone,Granola,Pastry,The Nomad,Coffee,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Cookies,Bread,Fudge,0,0,0,0,0,0,0
Alfajores,Scandinavian,0,0,0,0,0,0,0,0
Scone,Coffee,0,0,0,0,0,0,0,0
Pastry,Coffee,Bread,0,0,0,0,0,0,0
Tea,Pastry,Alfajores,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Sandwich,0,0,0,0,0,0,0,0,0
Cake,0,0,0,0,0,0,0,0,0
Medialuna,Bread,0,0,0,0,0,0,0,0
Brownie,Coffee,Cake,0,0,0,0,0,0,0
Tea,Smoothies,Cake,Cookies,Coffee,0,0,0,0,0
Tea,Coffee,Truffles,0,0,0,0,0,0,0
Brownie,Bread,0,0,0,0,0,0,0,0
Spanish Brunch,Coffee,0,0,0,0,0,0,0,0
Scandinavian,0,0,0,0,0,0,0,0,0
Cookies,0,0,0,0,0,0,0,0,0
Mineral water,Coffee,Bread,0,0,0,0,0,0,0
Spanish Brunch,Toast,Coffee,Juice,0,0,0,0,0,0
Scone,0,0,0,0,0,0,0,0,0
Tea,Sandwich,0,0,0,0,0,0,0,0
Brownie,Coffee,0,0,0,0,0,0,0,0
Sandwich,Coffee,Bread,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Sandwich,Chicken Stew,Coffee,Soup,0,0,0,0,0,0
Sandwich,Salad,Coffee,Cake,0,0,0,0,0,0
Cake,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Scone,Cake,0,0,0,0,0,0,0,0
Scone,Coffee,Cake,0,0,0,0,0,0,0
Brownie,Cake,0,0,0,0,0,0,0,0
Sandwich,Tea,Scone,Salad,Cookies,0,0,0,0,0
Truffles,Chicken Stew,Juice,0,0,0,0,0,0,0
Spanish Brunch,Alfajores,Coffee,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Hot chocolate,Coffee,Cake,0,0,0,0,0,0,0
Coffee,Cake,0,0,0,0,0,0,0,0
Hot chocolate,Coffee,Cake,0,0,0,0,0,0,0
Sandwich,0,0,0,0,0,0,0,0,0
Cookies,0,0,0,0,0,0,0,0,0
Brownie,Coffee,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,Cake,0,0,0,0,0,0,0,0
Salad,Coffee,0,0,0,0,0,0,0,0
Coffee,Cake,0,0,0,0,0,0,0,0
Valentines card,Salad,Cake,0,0,0,0,0,0,0
Scandinavian,0,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Brownie,0,0,0,0,0,0,0,0,0
Tea,Juice,Soup,Cake,Bread,0,0,0,0,0
Cake,Bread,Soup,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Alfajores,Coffee,Bread,Cake,0,0,0,0,0,0
Truffles,Tshirt,Coffee,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Hot chocolate,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Juice,0,0,0,0,0,0,0,0,0
Truffles,Mineral water,Juice,0,0,0,0,0,0,0
Tshirt,0,0,0,0,0,0,0,0,0
Tshirt,0,0,0,0,0,0,0,0,0
Tea,Hot chocolate,0,0,0,0,0,0,0,0
Tshirt,0,0,0,0,0,0,0,0,0
Hot chocolate,Tshirt,Bread,0,0,0,0,0,0,0
Tea,Vegan Feast,0,0,0,0,0,0,0,0
Postcard,Coffee,0,0,0,0,0,0,0,0
Coke,Tshirt,0,0,0,0,0,0,0,0
Coke,0,0,0,0,0,0,0,0,0
Tshirt,0,0,0,0,0,0,0,0,0
Coke,0,0,0,0,0,0,0,0,0
Truffles,0,0,0,0,0,0,0,0,0
Tshirt,0,0,0,0,0,0,0,0,0
Tshirt,0,0,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Coke,0,0,0,0,0,0,0,0,0
Tshirt,Fudge,0,0,0,0,0,0,0,0
Hot chocolate,Coffee,0,0,0,0,0,0,0,0
Tshirt,0,0,0,0,0,0,0,0,0
Valentines card,Tshirt,0,0,0,0,0,0,0,0
Tshirt,0,0,0,0,0,0,0,0,0
Postcard,Tshirt,0,0,0,0,0,0,0,0
Tshirt,0,0,0,0,0,0,0,0,0
Valentines card,Postcard,Tshirt,0,0,0,0,0,0,0
Valentines card,0,0,0,0,0,0,0,0,0
Valentines card,0,0,0,0,0,0,0,0,0
Postcard,0,0,0,0,0,0,0,0,0
Tshirt,Postcard,Nomad bag,0,0,0,0,0,0,0
Postcard,Tshirt,0,0,0,0,0,0,0,0
Postcard,Tshirt,0,0,0,0,0,0,0,0
Postcard,0,0,0,0,0,0,0,0,0
Postcard,0,0,0,0,0,0,0,0,0
Tshirt,0,0,0,0,0,0,0,0,0
Postcard,Tshirt,0,0,0,0,0,0,0,0
Farm House,Pastry,Coffee,0,0,0,0,0,0,0
Tea,Pastry,Scone,Coffee,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Hot chocolate,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Tea,Pastry,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Tea,Coffee,0,0,0,0,0,0,0,0
Scone,Medialuna,Spanish Brunch,Hot chocolate,Alfajores,Coffee,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Alfajores,Cookies,Coffee,0,0,0,0,0,0,0
Sandwich,Scone,Coffee,0,0,0,0,0,0,0
Scone,Coffee,0,0,0,0,0,0,0,0
Farm House,Hot chocolate,Coffee,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Baguette,Hot chocolate,Brownie,Cookies,Coffee,Pastry,0,0,0,0
Coffee,Cake,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Tea,Medialuna,Coffee,Cookies,0,0,0,0,0,0
Alfajores,Bread,Fudge,0,0,0,0,0,0,0
Tea,Sandwich,Coffee,0,0,0,0,0,0,0
Spanish Brunch,Bread,0,0,0,0,0,0,0,0
Alfajores,Cake,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Pastry,Coffee,Bread,0,0,0,0,0,0,0
Salad,Coffee,0,0,0,0,0,0,0,0
Sandwich,Alfajores,Cookies,Coffee,Bread,0,0,0,0,0
Pastry,Coffee,Bread,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Sandwich,Coke,Coffee,0,0,0,0,0,0,0
Scone,Alfajores,Bread,0,0,0,0,0,0,0
Brownie,Scandinavian,Bread,0,0,0,0,0,0,0
Coffee,Bread,Cake,0,0,0,0,0,0,0
Pastry,Bread,Cake,0,0,0,0,0,0,0
Cookies,Cake,0,0,0,0,0,0,0,0
Tea,Hot chocolate,Alfajores,0,0,0,0,0,0,0
Cookies,Coffee,Cake,Bread,0,0,0,0,0,0
Scandinavian,0,0,0,0,0,0,0,0,0
Alfajores,Coffee,Cake,0,0,0,0,0,0,0
Sandwich,Chicken Stew,Coffee,Fudge,0,0,0,0,0,0
Sandwich,Coffee,Fudge,0,0,0,0,0,0,0
Baguette,Coffee,Cake,Tea,0,0,0,0,0,0
Tea,Coffee,0,0,0,0,0,0,0,0
Tea,Bread,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Tea,Sandwich,Coffee,Bread,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Spanish Brunch,Chicken Stew,Coffee,0,0,0,0,0,0,0
Cookies,Coffee,Cake,0,0,0,0,0,0,0
Hot chocolate,Coffee,Bread,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Tea,Medialuna,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Baguette,Pastry,Bread,0,0,0,0,0,0,0
Pastry,0,0,0,0,0,0,0,0,0
Cookies,Coffee,0,0,0,0,0,0,0,0
Sandwich,Coffee,0,0,0,0,0,0,0,0
Jam,Pastry,Bread,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Farm House,Cookies,Bread,0,0,0,0,0,0,0
Cake,Bread,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Toast,Coffee,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Hot chocolate,Coffee,Toast,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Tea,Scone,Coffee,Cake,0,0,0,0,0,0
Pastry,0,0,0,0,0,0,0,0,0
Sandwich,Bread,0,0,0,0,0,0,0,0
Baguette,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Sandwich,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,Soup,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Truffles,Scone,0,0,0,0,0,0,0,0
Sandwich,Mineral water,Tea,Truffles,Spanish Brunch,Alfajores,Coffee,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Bread,Fudge,0,0,0,0,0,0,0,0
Fudge,0,0,0,0,0,0,0,0,0
Truffles,0,0,0,0,0,0,0,0,0
Cake,0,0,0,0,0,0,0,0,0
Coffee,Juice,Cake,0,0,0,0,0,0,0
Sandwich,Truffles,Spanish Brunch,Brownie,Coffee,0,0,0,0,0
Tea,Brownie,Medialuna,Soup,0,0,0,0,0,0
Chicken Stew,Coffee,Cake,0,0,0,0,0,0,0
Tea,Cake,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Tea,Cookies,0,0,0,0,0,0,0,0
Alfajores,Coffee,Juice,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Farm House,Brownie,Coffee,Juice,0,0,0,0,0,0
Tea,Brownie,Cookies,Juice,0,0,0,0,0,0
Brownie,Coffee,Cake,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Scone,Coffee,0,0,0,0,0,0,0,0
Tea,Brownie,Toast,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Pastry,Hot chocolate,Medialuna,Coffee,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Sandwich,Coffee,0,0,0,0,0,0,0,0
Farm House,Bread,0,0,0,0,0,0,0,0
Hot chocolate,0,0,0,0,0,0,0,0,0
Hot chocolate,0,0,0,0,0,0,0,0,0
Hot chocolate,0,0,0,0,0,0,0,0,0
Tea,Toast,Baguette,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Nomad bag,Scandinavian,Bread,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Pastry,Bread,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,Bread,Cake,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Pastry,Brownie,Coffee,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Salad,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Alfajores,Coffee,Cake,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Eggs,Coffee,Bread,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Alfajores,Coffee,0,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Chicken Stew,Juice,0,0,0,0,0,0,0,0
Chocolates,Chicken Stew,0,0,0,0,0,0,0,0
Coffee,Soup,0,0,0,0,0,0,0,0
Chicken Stew,Juice,Eggs,Cake,Bread,0,0,0,0,0
Hot chocolate,Coffee,Cake,0,0,0,0,0,0,0
Coffee,Cake,0,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Baguette,0,0,0,0,0,0,0,0,0
Soup,0,0,0,0,0,0,0,0,0
Tea,Spanish Brunch,0,0,0,0,0,0,0,0
Coffee,Cake,0,0,0,0,0,0,0,0
Tea,Spanish Brunch,0,0,0,0,0,0,0,0
Truffles,Brownie,Coffee,0,0,0,0,0,0,0
Hot chocolate,Cake,0,0,0,0,0,0,0,0
Alfajores,Bread,0,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Alfajores,Coffee,0,0,0,0,0,0,0,0
Mineral water,Smoothies,Cake,Brownie,Alfajores,Bread,0,0,0,0
Tea,Coffee,Cake,0,0,0,0,0,0,0
Baguette,0,0,0,0,0,0,0,0,0
Sandwich,Tea,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Alfajores,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Pastry,Bread,0,0,0,0,0,0,0,0
Pastry,Eggs,Nomad bag,Bread,0,0,0,0,0,0
Alfajores,Coffee,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Spanish Brunch,Bread,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Pastry,Medialuna,Coffee,0,0,0,0,0,0,0
Sandwich,Mineral water,Crisps,0,0,0,0,0,0,0
Pastry,Alfajores,Coffee,Bread,0,0,0,0,0,0
Tea,Medialuna,Bread,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Baguette,Farm House,0,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Chicken Stew,Bread,0,0,0,0,0,0,0,0
Tea,Chocolates,Coffee,0,0,0,0,0,0,0
Tea,Brownie,Sandwich,0,0,0,0,0,0,0
Tea,Brownie,Sandwich,Art Tray,0,0,0,0,0,0
Sandwich,Tea,Soup,0,0,0,0,0,0,0
Brownie,Hot chocolate,Coffee,Soup,0,0,0,0,0,0
Cake,Soup,0,0,0,0,0,0,0,0
Coffee,Bread,Cake,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Mineral water,Chicken Stew,Soup,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Tea,Coffee,Bread,0,0,0,0,0,0,0
Sandwich,Coffee,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Sandwich,Mineral water,Tea,Bread,0,0,0,0,0,0
Cake,Bread,0,0,0,0,0,0,0,0
Tea,Brownie,Coffee,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Hot chocolate,0,0,0,0,0,0,0,0,0
Coffee,Cake,0,0,0,0,0,0,0,0
Tea,Coffee,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Cookies,Coffee,0,0,0,0,0,0,0,0
Toast,Bread,0,0,0,0,0,0,0,0
Pastry,Coffee,Bread,0,0,0,0,0,0,0
Farm House,0,0,0,0,0,0,0,0,0
Scandinavian,0,0,0,0,0,0,0,0,0
Brownie,Coffee,0,0,0,0,0,0,0,0
Hot chocolate,Bread,0,0,0,0,0,0,0,0
Toast,Coffee,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Tea,Brownie,Coffee,Farm House,0,0,0,0,0,0
Toast,Cookies,Coffee,Juice,0,0,0,0,0,0
Valentines card,0,0,0,0,0,0,0,0,0
Extra Salami or Feta,Coffee,Bread,0,0,0,0,0,0,0
Valentines card,0,0,0,0,0,0,0,0,0
Hot chocolate,Cookies,Coffee,0,0,0,0,0,0,0
Sandwich,Medialuna,Coffee,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,Bread,Soup,0,0,0,0,0,0,0
Jam,Pastry,Coffee,Soup,0,0,0,0,0,0
Eggs,Coffee,0,0,0,0,0,0,0,0
Baguette,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Pastry,0,0,0,0,0,0,0,0,0
Cookies,Scandinavian,0,0,0,0,0,0,0,0
Coke,Soup,0,0,0,0,0,0,0,0
Sandwich,Coffee,0,0,0,0,0,0,0,0
Sandwich,Coke,0,0,0,0,0,0,0,0
Chicken Stew,Coffee,0,0,0,0,0,0,0,0
Chicken Stew,Coffee,0,0,0,0,0,0,0,0
Sandwich,Tea,Juice,Alfajores,Hot chocolate,Toast,Cookies,Coffee,0,0
Cookies,0,0,0,0,0,0,0,0,0
Sandwich,Juice,Cake,0,0,0,0,0,0,0
Bread,Soup,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Sandwich,Fudge,0,0,0,0,0,0,0,0
Baguette,0,0,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Tea,Medialuna,Cake,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Brownie,Coffee,0,0,0,0,0,0,0,0
Tea,Cake,Bread,Soup,0,0,0,0,0,0
Hot chocolate,Coffee,Juice,Cake,0,0,0,0,0,0
Alfajores,Coffee,Bread,0,0,0,0,0,0,0
Cookies,Bread,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,Cake,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Tea,Coffee,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Pastry,Cookies,Coffee,Juice,0,0,0,0,0,0
Pastry,Bread,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Cookies,Coffee,0,0,0,0,0,0,0,0
Hot chocolate,0,0,0,0,0,0,0,0,0
Hot chocolate,Coffee,0,0,0,0,0,0,0,0
Cookies,Coffee,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Toast,Coffee,0,0,0,0,0,0,0,0
Valentines card,0,0,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Sandwich,Juice,Alfajores,Cookies,Bread,0,0,0,0,0
Soup,0,0,0,0,0,0,0,0,0
Soup,0,0,0,0,0,0,0,0,0
Scone,Coffee,0,0,0,0,0,0,0,0
Truffles,Soup,0,0,0,0,0,0,0,0
Chicken Stew,Juice,Cake,0,0,0,0,0,0,0
Scandinavian,Bread,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Sandwich,Coffee,Truffles,0,0,0,0,0,0,0
Cake,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Pastry,Bread,0,0,0,0,0,0,0,0
Toast,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Chicken Stew,0,0,0,0,0,0,0,0,0
Sandwich,Coke,0,0,0,0,0,0,0,0
Scandinavian,Cake,Extra Salami or Feta,Salad,Coffee,Bread,0,0,0,0
Scandinavian,0,0,0,0,0,0,0,0,0
Salad,Coffee,0,0,0,0,0,0,0,0
Truffles,Afternoon with the baker,Spanish Brunch,Duck egg,Extra Salami or Feta,0,0,0,0,0
Medialuna,0,0,0,0,0,0,0,0,0
Tea,Soup,Scone,Cake,Bread,0,0,0,0,0
Coffee,Soup,0,0,0,0,0,0,0,0
The Nomad,Medialuna,Cake,Spanish Brunch,Cookies,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Chicken Stew,Coffee,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Pastry,Alfajores,Coffee,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Brownie,Coffee,0,0,0,0,0,0,0,0
Soup,0,0,0,0,0,0,0,0,0
Tea,Cookies,Coffee,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Baguette,Coffee,0,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Spanish Brunch,0,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Cookies,Cake,0,0,0,0,0,0,0,0
Tea,Juice,Alfajores,Cookies,Coffee,0,0,0,0,0
Hot chocolate,Cookies,Coffee,Cake,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Scone,Coffee,0,0,0,0,0,0,0,0
Baguette,Brownie,Coffee,0,0,0,0,0,0,0
Scone,Coffee,Bread,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Medialuna,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Farm House,Nomad bag,Bread,0,0,0,0,0,0,0
Pastry,Bread,0,0,0,0,0,0,0,0
Tea,Pastry,Toast,Coffee,0,0,0,0,0,0
Scone,Pastry,0,0,0,0,0,0,0,0
Tea,Toast,Cake,0,0,0,0,0,0,0
Baguette,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Tea,Toast,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Pastry,Hot chocolate,Bread,0,0,0,0,0,0,0
Tea,0,0,0,0,0,0,0,0,0
Pastry,Alfajores,Scandinavian,0,0,0,0,0,0,0
Fudge,0,0,0,0,0,0,0,0,0
Tea,Cake,Brownie,Pastry,Toast,Bread,0,0,0,0
The Nomad,Coffee,0,0,0,0,0,0,0,0
Cookies,Cake,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Cookies,Cake,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Pastry,Coffee,0,0,0,0,0,0,0,0
Spanish Brunch,Coffee,Juice,0,0,0,0,0,0,0
Toast,Coffee,Bread,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,Bread,0,0,0,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Baguette,0,0,0,0,0,0,0,0,0
Tea,Scone,0,0,0,0,0,0,0,0
Hot chocolate,Coffee,Bread,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Chicken Stew,Cookies,Bread,0,0,0,0,0,0,0
Sandwich,Hot chocolate,Bread,0,0,0,0,0,0,0
Truffles,The Nomad,Soup,0,0,0,0,0,0,0
Baguette,0,0,0,0,0,0,0,0,0
Pastry,0,0,0,0,0,0,0,0,0
Cake,Bread,0,0,0,0,0,0,0,0
Coffee,Soup,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Coffee,Cake,Bread,0,0,0,0,0,0,0
Tea,Chicken Stew,Coffee,Soup,0,0,0,0,0,0
Hot chocolate,0,0,0,0,0,0,0,0,0
Coffee,Bread,Nomad bag,Cake,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Tea,Juice,Art Tray,Cake,Spanish Brunch,Hot chocolate,Alfajores,The Nomad,0,0
Brownie,Alfajores,0,0,0,0,0,0,0,0
Hot chocolate,Coffee,Cake,Bread,0,0,0,0,0,0
Chicken Stew,Bread,Cake,0,0,0,0,0,0,0
Brownie,Coffee,0,0,0,0,0,0,0,0
Valentines card,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Pastry,Chicken Stew,Coffee,0,0,0,0,0,0,0
Tea,Bread,0,0,0,0,0,0,0,0
Sandwich,Tea,Soup,Spanish Brunch,Coffee,0,0,0,0,0
Tea,Coffee,0,0,0,0,0,0,0,0
Coffee,Juice,0,0,0,0,0,0,0,0
Pastry,Coffee,Cake,0,0,0,0,0,0,0
Sandwich,Hot chocolate,Bread,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Tea,Cake,Bread,0,0,0,0,0,0,0
Afternoon with the baker,0,0,0,0,0,0,0,0,0
Bread,0,0,0,0,0,0,0,0,0
Scandinavian,Bread,0,0,0,0,0,0,0,0
Tea,Medialuna,Scandinavian,Cake,Coffee,0,0,0,0,0
Scandinavian,0,0,0,0,0,0,0,0,0
Bread,Soup,0,0,0,0,0,0,0,0
Juice,Eggs,Cake,Cookies,Bread,0,0,0,0,0
Coffee,0,0,0,0,0,0,0,0,0
Tea,Pastry,Coffee,0,0,0,0,0,0,0
Medialuna,Coffee,0,0,0,0,0,0,0,0
Toast,Coffee,0,0,0,0,0,0,0,0
Pastry,Bread,0,0,0,0,0,0,0,0
Pastry,Cookies,Coffee,Bread,0,0,0,0,0,0
